test,file,iteration,algorithm_time,total_time
ap_clang_O3,clusters/natural/google_trace/quincy/1hour/medium_last.min,2,3.436041,3.7065324783325195
ap_gcc_debug,clusters/natural/google_trace/quincy/1hour/medium_last.min,2,10.905805,11.322399854660034
ap_gcc_O2,clusters/natural/google_trace/quincy/1hour/medium_last.min,2,3.179409,3.4564566612243652
ap_clang_O1,clusters/natural/google_trace/quincy/1hour/medium_last.min,3,5.704031,6.041645765304565
ap_gcc_O3,clusters/natural/google_trace/quincy/1hour/medium_last.min,3,2.912629,3.182082176208496
ap_clang_O2,clusters/natural/google_trace/quincy/1hour/medium_last.min,3,3.404094,3.7014172077178955
ap_gcc_O1,clusters/natural/google_trace/quincy/1hour/medium_last.min,3,3.147767,3.4218499660491943
ap_clang_O0,clusters/natural/google_trace/quincy/1hour/medium_last.min,3,10.883459,11.286731243133545
ap_clang_debug,clusters/natural/google_trace/quincy/1hour/medium_last.min,3,10.894451,11.295866966247559
ap_gcc_O0,clusters/natural/google_trace/quincy/1hour/medium_last.min,3,10.900089,11.320369482040405
ap_clang_O3,clusters/natural/google_trace/quincy/1hour/medium_last.min,3,3.428494,3.6951169967651367
ap_gcc_debug,clusters/natural/google_trace/quincy/1hour/medium_last.min,3,10.919291,11.33715534210205
ap_gcc_O2,clusters/natural/google_trace/quincy/1hour/medium_last.min,3,3.184212,3.4473392963409424
ap_clang_O1,clusters/natural/google_trace/quincy/1hour/medium_last.min,4,5.704264,6.028184652328491
ap_gcc_O3,clusters/natural/google_trace/quincy/1hour/medium_last.min,4,2.928489,3.2050857543945312
ap_clang_O2,clusters/natural/google_trace/quincy/1hour/medium_last.min,4,3.409653,3.684232711791992
ap_gcc_O1,clusters/natural/google_trace/quincy/1hour/medium_last.min,4,3.139918,3.4161829948425293
ap_clang_O0,clusters/natural/google_trace/quincy/1hour/medium_last.min,4,10.876731,11.285192489624023
ap_clang_debug,clusters/natural/google_trace/quincy/1hour/medium_last.min,4,10.926612,11.340033769607544
ap_gcc_O0,clusters/natural/google_trace/quincy/1hour/medium_last.min,4,10.906502,11.321728229522705
