file,test_iteration,refine_iteration,refine_time,overhead_time,epsilon,cost,task_assignments_changed
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_964.min,0,4,363298,28136,1517037,104409407,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_964.min,0,5,418821,28067,505679,102495369,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_964.min,0,6,394540,27993,168559,102204642,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_964.min,0,7,584387,28233,56186,102167800,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_964.min,0,8,695128,28132,18728,102163793,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_964.min,0,9,653300,28085,6242,102161910,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_964.min,0,10,973880,27831,2080,102161867,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_964.min,0,11,713285,28168,693,102161865,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_964.min,0,12,886389,27977,231,102161865,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_964.min,0,13,750245,28179,77,102161865,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_964.min,0,14,801657,28116,25,102161865,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_964.min,0,15,795855,28260,8,102161865,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_964.min,0,16,966768,28182,2,102161865,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_964.min,0,17,724251,28083,1,102161865,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_873.min,0,0,150060,32447,122880000,1090960412,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_873.min,0,1,262527,32469,40960000,2712704705,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_873.min,0,2,254512,28511,13653333,528504059,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_873.min,0,3,244827,28414,4551111,148570183,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_873.min,0,4,347940,28370,1517037,124932693,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_873.min,0,5,387359,28412,505679,122745129,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_873.min,0,6,422223,28360,168559,122573768,-1
